Game,Relation,They,Console,Year,Sales
mario kart ds,ENEMIE_IN,pokey,DS,2005,23.21
mario party 5,ENEMIE_IN,pokey,GC,2003,2.08
mario vs. donkey kong: mini-land mayhem!,ENEMIE_IN,pokey,DS,2010,2.67
mario & luigi: partners in time,ENEMIE_IN,pokey,DS,2005,1.29
mario kart wii,ENEMIE_IN,pokey,Wii,2008,35.52
mario party 6,ENEMIE_IN,pokey,GC,2004,1.65
mario vs. donkey kong: tipping stars,ENEMIE_IN,pokey,"wii u, nintendo 3ds",2015,0.06999999999999999
mario vs. donkey kong: tipping stars,ENEMIE_IN,pokey,nintendo 3ds / wii u,2015,0.06999999999999999
super mario sunshine,ENEMIE_IN,pokey,GC,2002,6.31
mario party advance,ENEMIE_IN,pokey,GBA,2005,0.98
mario & luigi: paper jam,ENEMIE_IN,pokey,3DS,2015,0.76
mario & luigi: paper jam,ENEMIE_IN,pokey,3DS,2016,0.76
new super mario bros.,ENEMIE_IN,pokey,DS,2006,29.8
mario kart tour,ENEMIE_IN,pokey,Mobile,2019,0.0
mario party 7,ENEMIE_IN,pokey,GC,2005,1.57
super mario galaxy,ENEMIE_IN,pokey,Wii,2007,11.35
mario kart world,ENEMIE_IN,pokey,Switch 2,2025,0.0
mario party: island tour,ENEMIE_IN,pokey,3DS,2013,1.92
mario party: island tour,ENEMIE_IN,pokey,3DS,2014,1.92
new super mario bros. wii,ENEMIE_IN,pokey,Wii,2009,28.32
mario party: the top 100,ENEMIE_IN,pokey,3DS,2017,0.0
super mario 3d land,ENEMIE_IN,pokey,3DS,2011,10.81
super mario party,ENEMIE_IN,pokey,Switch,2018,0.0
new super mario bros. 2,ENEMIE_IN,pokey,3DS,2012,9.9
super mario party jamboree,ENEMIE_IN,pokey,Switch,2024,0.0
super mario 3d world,ENEMIE_IN,pokey,WiiU,2013,4.32
super mario run,ENEMIE_IN,pokey,Mobile,2016,0.0
super mario run,ENEMIE_IN,pokey,Mobile,2017,0.0
super mario maker 2,ENEMIE_IN,pokey,Switch,2019,0.0
super mario bros. wonder,ENEMIE_IN,pokey,Switch,2023,0.0
super mario advance 4: super mario bros. 3,ENEMIE_IN,porcupo,GBA,2003,0.0
super mario world,ENEMIE_IN,porcupuffer,Nintendo,1990,26.07
super mario world,ENEMIE_IN,porcupuffer,Game & Watch,1991,26.07
super mario world,ENEMIE_IN,porcupuffer,Arcade,1993,26.07
super mario world,ENEMIE_IN,porcupuffer,SNES,1990,26.07
new super mario bros. wii,ENEMIE_IN,porcupuffer,Wii,2009,28.32
super mario 3d land,ENEMIE_IN,porcupuffer,3DS,2011,10.81
new super mario bros. 2,ENEMIE_IN,porcupuffer,3DS,2012,9.9
super mario maker 2,ENEMIE_IN,porcupuffer,Switch,2019,0.0
mario kart 8 deluxe,ENEMIE_IN,ptooie,Switch,2017,0.0
mario kart world,ENEMIE_IN,ptooie,Switch 2,2025,0.0
mario & luigi: dream team,ENEMIE_IN,red magikoopa,3DS,2013,2.08
mario & luigi: superstar saga + bowser's minions,ENEMIE_IN,red magikoopa,3DS,2017,0.0
mario & luigi: bowser's inside story + bowser jr.'s journey,ENEMIE_IN,red magikoopa,3DS,2018,0.0
mario & luigi: bowser's inside story + bowser jr.'s journey,ENEMIE_IN,red magikoopa,Switch,2018,0.0
super mario world,ENEMIE_IN,spike top,Nintendo,1990,26.07
super mario world,ENEMIE_IN,spike top,Game & Watch,1991,26.07
super mario world,ENEMIE_IN,spike top,Arcade,1993,26.07
super mario world,ENEMIE_IN,spike top,SNES,1990,26.07
super mario advance 4: super mario bros. 3,ENEMIE_IN,spike top,GBA,2003,0.0
new super mario bros.,ENEMIE_IN,spike top,DS,2006,29.8
new super mario bros. wii,ENEMIE_IN,spike top,Wii,2009,28.32
new super mario bros. 2,ENEMIE_IN,spike top,3DS,2012,9.9
mario & luigi: partners in time,ENEMIE_IN,rex,DS,2005,1.29
super mario world,ENEMIE_IN,rip van fish,Nintendo,1990,26.07
super mario world,ENEMIE_IN,rip van fish,Game & Watch,1991,26.07
super mario world,ENEMIE_IN,rip van fish,Arcade,1993,26.07
super mario world,ENEMIE_IN,rip van fish,SNES,1990,26.07
super mario advance 4: super mario bros. 3,ENEMIE_IN,rip van fish,GBA,2003,0.0
new super mario bros. wii,ENEMIE_IN,river piranha plant,Wii,2009,28.32
super mario run,ENEMIE_IN,river piranha plant,Mobile,2016,0.0
super mario run,ENEMIE_IN,river piranha plant,Mobile,2017,0.0
super mario bros. 3,ENEMIE_IN,rocky wrench,Nintendo,1988,22.48
super mario bros. 3,ENEMIE_IN,rocky wrench,Game & Watch,1990,22.48
super mario bros. 3,ENEMIE_IN,rocky wrench,NES,1988,22.48
mario kart ds,ENEMIE_IN,rocky wrench,DS,2005,23.21
new super mario bros. wii,ENEMIE_IN,rocky wrench,Wii,2009,28.32
mario kart 7,ENEMIE_IN,rocky wrench,3DS,2011,12.66
super mario 3d land,ENEMIE_IN,rocky wrench,3DS,2011,10.81
mario kart tour,ENEMIE_IN,rocky wrench,Mobile,2019,0.0
mario kart 8 deluxe,ENEMIE_IN,rocky wrench,Switch,2017,0.0
mario kart world,ENEMIE_IN,rocky wrench,Switch 2,2025,0.0
super mario run,ENEMIE_IN,rocky wrench,Mobile,2016,0.0
super mario run,ENEMIE_IN,rocky wrench,Mobile,2017,0.0
super mario maker 2,ENEMIE_IN,rocky wrench,Switch,2019,0.0
new super mario bros. wii,ENEMIE_IN,scaredy rat,Wii,2009,28.32
mario party 9,ENEMIE_IN,scaredy rat,Wii,2012,3.13
mario party: island tour,ENEMIE_IN,scaredy rat,3DS,2013,1.92
mario party: island tour,ENEMIE_IN,scaredy rat,3DS,2014,1.92
super mario run,ENEMIE_IN,scaredy rat,Mobile,2016,0.0
super mario run,ENEMIE_IN,scaredy rat,Mobile,2017,0.0
new super mario bros.,ENEMIE_IN,scuttlebug,DS,2006,29.8
new super mario bros. 2,ENEMIE_IN,scuttlebug,3DS,2012,9.9
super mario run,ENEMIE_IN,scuttlebug,Mobile,2016,0.0
super mario run,ENEMIE_IN,scuttlebug,Mobile,2017,0.0
super mario maker,ENEMIE_IN,shellcreeper,WiiU,2015,3.21
super mario maker,ENEMIE_IN,shellcreeper,WiiU,2016,3.21
mario & luigi: partners in time,ENEMIE_IN,shroob,DS,2005,1.29
mario & luigi: dream team,ENEMIE_IN,shroob,3DS,2013,2.08
mario & luigi: superstar saga + bowser's minions,ENEMIE_IN,shroob,3DS,2017,0.0
mario & luigi: brothership,ENEMIE_IN,shroob,Switch,2024,0.0
mario kart: super circuit,ENEMIE_IN,shy guy,GBA,2001,5.47
mario vs. donkey kong,ENEMIE_IN,shy guy,Switch,2024,1.17
mario vs. donkey kong,ENEMIE_IN,shy guy,GBA,2004,1.17
super mario maker,ENEMIE_IN,shy guy,WiiU,2015,3.21
super mario maker,ENEMIE_IN,shy guy,WiiU,2016,3.21
mario kart: double dash!!,ENEMIE_IN,shy guy,GC,2003,13.9
mario party 3,ENEMIE_IN,shy guy,N64,2000,1.91
mario vs. donkey kong 2: march of the minis,ENEMIE_IN,shy guy,DS,2006,1.19
mario & luigi: partners in time,ENEMIE_IN,shy guy,DS,2005,1.29
mario kart ds,ENEMIE_IN,shy guy,DS,2005,23.21
mario party 4,ENEMIE_IN,shy guy,GC,2002,2.47
mario vs. donkey kong: minis march again!,ENEMIE_IN,shy guy,DS,2009,0.0
mario kart wii,ENEMIE_IN,shy guy,Wii,2008,35.52
mario party 5,ENEMIE_IN,shy guy,GC,2003,2.08
mario vs. donkey kong: mini-land mayhem!,ENEMIE_IN,shy guy,DS,2010,2.67
mario & luigi: dream team,ENEMIE_IN,shy guy,3DS,2013,2.08
mario kart 7,ENEMIE_IN,shy guy,3DS,2011,12.66
mario party 6,ENEMIE_IN,shy guy,GC,2004,1.65
mario vs. donkey kong: tipping stars,ENEMIE_IN,shy guy,"wii u, nintendo 3ds",2015,0.06999999999999999
mario vs. donkey kong: tipping stars,ENEMIE_IN,shy guy,nintendo 3ds / wii u,2015,0.06999999999999999
mario & luigi: paper jam,ENEMIE_IN,shy guy,3DS,2015,0.76
mario & luigi: paper jam,ENEMIE_IN,shy guy,3DS,2016,0.76
mario party advance,ENEMIE_IN,shy guy,GBA,2005,0.98
mini mario & friends: amiibo challenge,ENEMIE_IN,shy guy,WiiU,2016,0.0
mario & luigi: brothership,ENEMIE_IN,shy guy,Switch,2024,0.0
mario kart tour,ENEMIE_IN,shy guy,Mobile,2019,0.0
mario party 7,ENEMIE_IN,shy guy,GC,2005,1.57
mario kart world,ENEMIE_IN,shy guy,Switch 2,2025,0.0
mario party 8,ENEMIE_IN,shy guy,Wii,2007,8.27
mario party ds,ENEMIE_IN,shy guy,DS,2007,8.91
mario party 9,ENEMIE_IN,shy guy,Wii,2012,3.13
mario party: island tour,ENEMIE_IN,shy guy,3DS,2013,1.92
mario party: island tour,ENEMIE_IN,shy guy,3DS,2014,1.92
mario party 10,ENEMIE_IN,shy guy,WiiU,2015,1.58
super mario party,ENEMIE_IN,shy guy,Switch,2018,0.0
mario party superstars,ENEMIE_IN,shy guy,Switch,2021,0.0
mario party superstars,ENEMIE_IN,shy guy,3DS,2017,0.0
super mario party jamboree,ENEMIE_IN,shy guy,Switch,2024,0.0
super mario bros. 3,ENEMIE_IN,sidestepper,Nintendo,1988,22.48
super mario bros. 3,ENEMIE_IN,sidestepper,Game & Watch,1990,22.48
super mario bros. 3,ENEMIE_IN,sidestepper,NES,1988,22.48
mario kart: super circuit,ENEMIE_IN,sidestepper,GBA,2001,5.47
mario party-e,ENEMIE_IN,sidestepper,Other Platform,2003,0.0
super mario advance,ENEMIE_IN,sidestepper,GBA,2001,5.49
mario kart ds,ENEMIE_IN,sidestepper,DS,2005,23.21
super mario party,ENEMIE_IN,sidestepper,Switch,2018,0.0
mario kart wii,ENEMIE_IN,sidestepper,Wii,2008,35.52
super mario maker,ENEMIE_IN,sidestepper,WiiU,2015,3.21
super mario maker,ENEMIE_IN,sidestepper,WiiU,2016,3.21
mario kart 7,ENEMIE_IN,sidestepper,3DS,2011,12.66
mario kart tour,ENEMIE_IN,sidestepper,Mobile,2019,0.0
mario kart world,ENEMIE_IN,sidestepper,Switch 2,2025,0.0
super mario sunshine,ENEMIE_IN,skeeter,GC,2002,6.31
super mario galaxy 2,ENEMIE_IN,skeeter,Wii,2010,7.51
super mario bros. 3,ENEMIE_IN,sledge bro,Nintendo,1988,22.48
super mario bros. 3,ENEMIE_IN,sledge bro,Game & Watch,1990,22.48
super mario bros. 3,ENEMIE_IN,sledge bro,NES,1988,22.48
mario kart wii,ENEMIE_IN,sledge bro,Wii,2008,35.52
mario party 10,ENEMIE_IN,sledge bro,WiiU,2015,1.58
new super mario bros.,ENEMIE_IN,sledge bro,DS,2006,29.8
mario kart world,ENEMIE_IN,sledge bro,Switch 2,2025,0.0
super mario party jamboree,ENEMIE_IN,sledge bro,Switch,2024,0.0
new super mario bros. wii,ENEMIE_IN,sledge bro,Wii,2009,28.32
new super mario bros. 2,ENEMIE_IN,sledge bro,3DS,2012,9.9
mario vs. donkey kong,ENEMIE_IN,snapjaw,Switch,2024,1.17
mario vs. donkey kong,ENEMIE_IN,snapjaw,GBA,2004,1.17
mario vs. donkey kong 2: march of the minis,ENEMIE_IN,snapjaw,DS,2006,1.19
mario vs. donkey kong: minis march again!,ENEMIE_IN,snapjaw,DS,2009,0.0
mario party 2,ENEMIE_IN,snifit,N64,1999,2.5
mario vs. donkey kong 2: march of the minis,ENEMIE_IN,snifit,DS,2006,1.19
mario party 3,ENEMIE_IN,snifit,N64,2000,1.91
mario vs. donkey kong: minis march again!,ENEMIE_IN,snifit,DS,2009,0.0
mario & luigi: partners in time,ENEMIE_IN,snifit,DS,2005,1.29
mario party advance,ENEMIE_IN,snifit,GBA,2005,0.98
mario vs. donkey kong: mini-land mayhem!,ENEMIE_IN,snifit,DS,2010,2.67
mario party superstars,ENEMIE_IN,snifit,Switch,2021,0.0
mario party superstars,ENEMIE_IN,snifit,3DS,2017,0.0
mario & luigi: paper jam,ENEMIE_IN,snifit,3DS,2015,0.76
mario & luigi: paper jam,ENEMIE_IN,snifit,3DS,2016,0.76
super mario party jamboree,ENEMIE_IN,snifit,Switch,2024,0.0
super mario maker 2,ENEMIE_IN,snow pokey,Switch,2019,0.0
new super mario bros.,ENEMIE_IN,snow spike,DS,2006,29.8
super mario maker 2,ENEMIE_IN,snow spike,Switch,2019,0.0
super mario bros. 2,ENEMIE_IN,spark,Nintendo,1988,7.46
super mario bros. 2,ENEMIE_IN,spark,NES,1988,7.46
mario party,ENEMIE_IN,spear guy,N64,1998,2.7
mario vs. donkey kong,ENEMIE_IN,spear guy,Switch,2024,1.17
mario vs. donkey kong,ENEMIE_IN,spear guy,GBA,2004,1.17
mario & luigi: dream team,ENEMIE_IN,spear guy,3DS,2013,2.08
mario party 2,ENEMIE_IN,spear guy,N64,1999,2.5
mario vs. donkey kong: minis march again!,ENEMIE_IN,spear guy,DS,2009,0.0
mario & luigi: paper jam,ENEMIE_IN,spear guy,3DS,2015,0.76
mario & luigi: paper jam,ENEMIE_IN,spear guy,3DS,2016,0.76
mario party 3,ENEMIE_IN,spear guy,N64,2000,1.91
mario & luigi: superstar saga + bowser's minions,ENEMIE_IN,spear guy,3DS,2017,0.0
mario party advance,ENEMIE_IN,spear guy,GBA,2005,0.98
mario & luigi: bowser's inside story + bowser jr.'s journey,ENEMIE_IN,spear guy,3DS,2018,0.0
mario & luigi: bowser's inside story + bowser jr.'s journey,ENEMIE_IN,spear guy,Switch,2018,0.0
mario party 7,ENEMIE_IN,spear guy,GC,2005,1.57
mario party 8,ENEMIE_IN,spear guy,Wii,2007,8.27
super mario bros. 3,ENEMIE_IN,spike,Nintendo,1988,22.48
super mario bros. 3,ENEMIE_IN,spike,Game & Watch,1990,22.48
super mario bros. 3,ENEMIE_IN,spike,NES,1988,22.48
mario party 9,ENEMIE_IN,spike,Wii,2012,3.13
mario & luigi: paper jam,ENEMIE_IN,spike,3DS,2015,0.76
mario & luigi: paper jam,ENEMIE_IN,spike,3DS,2016,0.76
new super mario bros.,ENEMIE_IN,spike,DS,2006,29.8
mario party: island tour,ENEMIE_IN,spike,3DS,2013,1.92
mario party: island tour,ENEMIE_IN,spike,3DS,2014,1.92
mario & luigi: superstar saga + bowser's minions,ENEMIE_IN,spike,3DS,2017,0.0
new super mario bros. wii,ENEMIE_IN,spike,Wii,2009,28.32
mario party 10,ENEMIE_IN,spike,WiiU,2015,1.58
mario & luigi: bowser's inside story + bowser jr.'s journey,ENEMIE_IN,spike,3DS,2018,0.0
mario & luigi: bowser's inside story + bowser jr.'s journey,ENEMIE_IN,spike,Switch,2018,0.0
mario party: star rush,ENEMIE_IN,spike,3DS,2016,0.3
mario & luigi: brothership,ENEMIE_IN,spike,Switch,2024,0.0
super mario 3d world,ENEMIE_IN,spike,WiiU,2013,4.32
super mario party,ENEMIE_IN,spike,Switch,2018,0.0
super mario run,ENEMIE_IN,spike,Mobile,2016,0.0
super mario run,ENEMIE_IN,spike,Mobile,2017,0.0
super mario party jamboree,ENEMIE_IN,spike,Switch,2024,0.0
super mario maker 2,ENEMIE_IN,spike,Switch,2019,0.0
super mario bros. wonder,ENEMIE_IN,spike,Switch,2023,0.0
super mario bros. 2,ENEMIE_IN,spike trap,Nintendo,1988,7.46
super mario bros. 2,ENEMIE_IN,spike trap,NES,1988,7.46
super mario bros. 3,ENEMIE_IN,spike trap,Nintendo,1988,22.48
super mario bros. 3,ENEMIE_IN,spike trap,Game & Watch,1990,22.48
super mario bros. 3,ENEMIE_IN,spike trap,NES,1988,22.48
super mario land,ENEMIE_IN,spike trap,GB,1989,18.14
super mario world,ENEMIE_IN,spike trap,Nintendo,1990,26.07
super mario world,ENEMIE_IN,spike trap,Game & Watch,1991,26.07
super mario world,ENEMIE_IN,spike trap,Arcade,1993,26.07
super mario world,ENEMIE_IN,spike trap,SNES,1990,26.07
super mario bros. deluxe,ENEMIE_IN,spike trap,GBC,1999,0.0
super mario bros. deluxe,ENEMIE_IN,spike trap,GBC,1998,0.0
super mario sunshine,ENEMIE_IN,spike trap,GC,2002,6.31
new super mario bros.,ENEMIE_IN,spike trap,DS,2006,29.8
super mario galaxy,ENEMIE_IN,spike trap,Wii,2007,11.35
new super mario bros. wii,ENEMIE_IN,spike trap,Wii,2009,28.32
super mario galaxy 2,ENEMIE_IN,spike trap,Wii,2010,7.51
super mario 3d land,ENEMIE_IN,spike trap,3DS,2011,10.81
super mario run,ENEMIE_IN,spike trap,Mobile,2016,0.0
super mario run,ENEMIE_IN,spike trap,Mobile,2017,0.0
super mario odyssey,ENEMIE_IN,spike trap,Switch,2017,0.0
super mario bros. wonder,ENEMIE_IN,spike trap,Switch,2023,0.0
super mario galaxy,ENEMIE_IN,spiky topman,Wii,2007,11.35
super mario galaxy 2,ENEMIE_IN,spiky topman,Wii,2010,7.51
super mario world,ENEMIE_IN,spinner,Nintendo,1990,26.07
super mario world,ENEMIE_IN,spinner,Game & Watch,1991,26.07
super mario world,ENEMIE_IN,spinner,Arcade,1993,26.07
super mario world,ENEMIE_IN,spinner,SNES,1990,26.07
new super mario bros.,ENEMIE_IN,spinner,DS,2006,29.8
new super mario bros. wii,ENEMIE_IN,spinner,Wii,2009,28.32
super mario 3d land,ENEMIE_IN,spinner,3DS,2011,10.81
super mario galaxy,ENEMIE_IN,spiny piranha plant,Wii,2007,11.35
super mario galaxy 2,ENEMIE_IN,spiny piranha plant,Wii,2010,7.51
super mario bros. 3,ENEMIE_IN,spiny cheep cheep,Nintendo,1988,22.48
super mario bros. 3,ENEMIE_IN,spiny cheep cheep,Game & Watch,1990,22.48
super mario bros. 3,ENEMIE_IN,spiny cheep cheep,NES,1988,22.48
super mario party,ENEMIE_IN,spiny cheep cheep,Switch,2018,0.0
super mario land 2: 6 golden coins,ENEMIE_IN,spiny cheep cheep,GB,1992,11.18
super mario party jamboree,ENEMIE_IN,spiny cheep cheep,Switch,2024,0.0
super mario galaxy,ENEMIE_IN,spiny cheep cheep,Wii,2007,11.35
new super mario bros. wii,ENEMIE_IN,spiny cheep cheep,Wii,2009,28.32
super mario galaxy 2,ENEMIE_IN,spiny cheep cheep,Wii,2010,7.51
new super mario bros. 2,ENEMIE_IN,spiny cheep cheep,3DS,2012,9.9
new super mario bros. u,ENEMIE_IN,spiny cheep cheep,WiiU,2012,5.22
super mario bros. 3,ENEMIE_IN,spiny,Nintendo,1988,22.48
super mario bros. 3,ENEMIE_IN,spiny,Game & Watch,1990,22.48
super mario bros. 3,ENEMIE_IN,spiny,NES,1988,22.48
mario & luigi: partners in time,ENEMIE_IN,spiny,DS,2005,1.29
super mario world,ENEMIE_IN,spiny,Nintendo,1990,26.07
super mario world,ENEMIE_IN,spiny,Game & Watch,1991,26.07
super mario world,ENEMIE_IN,spiny,Arcade,1993,26.07
super mario world,ENEMIE_IN,spiny,SNES,1990,26.07
mario & luigi: dream team,ENEMIE_IN,spiny,3DS,2013,2.08
new super mario bros.,ENEMIE_IN,spiny,DS,2006,29.8
mario & luigi: paper jam,ENEMIE_IN,spiny,3DS,2015,0.76
mario & luigi: paper jam,ENEMIE_IN,spiny,3DS,2016,0.76
new super mario bros. wii,ENEMIE_IN,spiny,Wii,2009,28.32
mario & luigi: brothership,ENEMIE_IN,spiny,Switch,2024,0.0
super mario galaxy 2,ENEMIE_IN,spiny,Wii,2010,7.51
super mario 3d land,ENEMIE_IN,spiny,3DS,2011,10.81
new super mario bros. 2,ENEMIE_IN,spiny,3DS,2012,9.9
super mario run,ENEMIE_IN,spiny,Mobile,2016,0.0
super mario run,ENEMIE_IN,spiny,Mobile,2017,0.0
super mario odyssey,ENEMIE_IN,spiny,Switch,2017,0.0
super mario maker 2,ENEMIE_IN,spiny,Switch,2019,0.0
super mario bros. wonder,ENEMIE_IN,spiny,Switch,2023,0.0
super mario bros. 3,ENEMIE_IN,spiny egg,Nintendo,1988,22.48
super mario bros. 3,ENEMIE_IN,spiny egg,Game & Watch,1990,22.48
super mario bros. 3,ENEMIE_IN,spiny egg,NES,1988,22.48
mario & luigi: partners in time,ENEMIE_IN,spiny egg,DS,2005,1.29
super mario world,ENEMIE_IN,spiny egg,Nintendo,1990,26.07
super mario world,ENEMIE_IN,spiny egg,Game & Watch,1991,26.07
super mario world,ENEMIE_IN,spiny egg,Arcade,1993,26.07
super mario world,ENEMIE_IN,spiny egg,SNES,1990,26.07
mario & luigi: dream team,ENEMIE_IN,spiny egg,3DS,2013,2.08
new super mario bros.,ENEMIE_IN,spiny egg,DS,2006,29.8
mario & luigi: paper jam,ENEMIE_IN,spiny egg,3DS,2015,0.76
mario & luigi: paper jam,ENEMIE_IN,spiny egg,3DS,2016,0.76
new super mario bros. wii,ENEMIE_IN,spiny egg,Wii,2009,28.32
mario & luigi: brothership,ENEMIE_IN,spiny egg,Switch,2024,0.0
super mario galaxy 2,ENEMIE_IN,spiny egg,Wii,2010,7.51
new super mario bros. 2,ENEMIE_IN,spiny egg,3DS,2012,9.9
new super mario bros. wii,ENEMIE_IN,stalking piranha plant,Wii,2009,28.32
mario & luigi: superstar saga + bowser's minions,ENEMIE_IN,stalking piranha plant,3DS,2017,0.0
mario & luigi: bowser's inside story + bowser jr.'s journey,ENEMIE_IN,stalking piranha plant,3DS,2018,0.0
mario & luigi: bowser's inside story + bowser jr.'s journey,ENEMIE_IN,stalking piranha plant,Switch,2018,0.0
super mario 3d land,ENEMIE_IN,stingby,3DS,2011,10.81
mario kart 7,ENEMIE_IN,stingby,3DS,2011,12.66
mario kart world,ENEMIE_IN,stingby,Switch 2,2025,0.0
super mario odyssey,ENEMIE_IN,stingby,Switch,2017,0.0
super mario maker 2,ENEMIE_IN,stingby,Switch,2019,0.0
new super mario bros. wii,ENEMIE_IN,stone spike,Wii,2009,28.32
super mario bros. 3,ENEMIE_IN,stretch,Nintendo,1988,22.48
super mario bros. 3,ENEMIE_IN,stretch,Game & Watch,1990,22.48
super mario bros. 3,ENEMIE_IN,stretch,NES,1988,22.48
super mario run,ENEMIE_IN,stretch,Mobile,2016,0.0
super mario run,ENEMIE_IN,stretch,Mobile,2017,0.0
super mario world,ENEMIE_IN,sumo bro,Nintendo,1990,26.07
super mario world,ENEMIE_IN,sumo bro,Game & Watch,1991,26.07
super mario world,ENEMIE_IN,sumo bro,Arcade,1993,26.07
super mario world,ENEMIE_IN,sumo bro,SNES,1990,26.07
super mario party,ENEMIE_IN,sumo bro,Switch,2018,0.0
super mario party jamboree,ENEMIE_IN,sumo bro,Switch,2024,0.0
mario kart arcade gp dx,ENEMIE_IN,sushi,Arcade,2013,0.0
mario kart arcade gp dx,ENEMIE_IN,sushi,Arcade,2017,0.0
mario kart arcade gp dx,ENEMIE_IN,sushi,Arcade,2015,0.0
mario party,ENEMIE_IN,sushi,N64,1998,2.7
new super mario bros.,ENEMIE_IN,sushi,DS,2006,29.8
mario kart tour,ENEMIE_IN,sushi,Mobile,2019,0.0
mario party 2,ENEMIE_IN,sushi,N64,1999,2.5
mario party 3,ENEMIE_IN,sushi,N64,2000,1.91
mario party 4,ENEMIE_IN,sushi,GC,2002,2.47
mario party advance,ENEMIE_IN,sushi,GBA,2005,0.98
mario party 7,ENEMIE_IN,sushi,GC,2005,1.57
mario party 9,ENEMIE_IN,sushi,Wii,2012,3.13
super mario party jamboree,ENEMIE_IN,sushi,Switch,2024,0.0
super mario world,ENEMIE_IN,swoop,Nintendo,1990,26.07
super mario world,ENEMIE_IN,swoop,Game & Watch,1991,26.07
super mario world,ENEMIE_IN,swoop,Arcade,1993,26.07
super mario world,ENEMIE_IN,swoop,SNES,1990,26.07
mario kart ds,ENEMIE_IN,swoop,DS,2005,23.21
mario & luigi: paper jam,ENEMIE_IN,swoop,3DS,2015,0.76
mario & luigi: paper jam,ENEMIE_IN,swoop,3DS,2016,0.76
mario kart wii,ENEMIE_IN,swoop,Wii,2008,35.52
mario & luigi: bowser's inside story + bowser jr.'s journey,ENEMIE_IN,swoop,3DS,2018,0.0
mario & luigi: bowser's inside story + bowser jr.'s journey,ENEMIE_IN,swoop,Switch,2018,0.0
new super mario bros.,ENEMIE_IN,swoop,DS,2006,29.8
mario kart 7,ENEMIE_IN,swoop,3DS,2011,12.66
new super mario bros. wii,ENEMIE_IN,swoop,Wii,2009,28.32
new super mario bros. 2,ENEMIE_IN,swoop,3DS,2012,9.9
mario kart tour,ENEMIE_IN,swoop,Mobile,2019,0.0
new super mario bros. u,ENEMIE_IN,swoop,WiiU,2012,5.22
mario kart world,ENEMIE_IN,swoop,Switch 2,2025,0.0
super mario run,ENEMIE_IN,swoop,Mobile,2016,0.0
super mario run,ENEMIE_IN,swoop,Mobile,2017,0.0
mario & luigi: superstar saga + bowser's minions,ENEMIE_IN,tail boo,3DS,2017,0.0
mario & luigi: bowser's inside story + bowser jr.'s journey,ENEMIE_IN,tail boo,3DS,2018,0.0
mario & luigi: bowser's inside story + bowser jr.'s journey,ENEMIE_IN,tail boo,Switch,2018,0.0
mario & luigi: partners in time,ENEMIE_IN,tanoomba,DS,2005,1.29
super mario galaxy,ENEMIE_IN,thorny flower,Wii,2007,11.35
super mario galaxy 2,ENEMIE_IN,thorny flower,Wii,2010,7.51
super mario 3d land,ENEMIE_IN,thorny flower,3DS,2011,10.81
super mario advance 4: super mario bros. 3,ENEMIE_IN,thwimp,GBA,2003,0.0
super mario bros. 3,ENEMIE_IN,thwomp,Nintendo,1988,22.48
super mario bros. 3,ENEMIE_IN,thwomp,Game & Watch,1990,22.48
super mario bros. 3,ENEMIE_IN,thwomp,NES,1988,22.48
super mario kart,ENEMIE_IN,thwomp,SNES,1992,8.76
super mario kart,ENEMIE_IN,thwomp,Nintendo,1992,8.76
mario party,ENEMIE_IN,thwomp,N64,1998,2.7
mario vs. donkey kong,ENEMIE_IN,thwomp,Switch,2024,1.17
mario vs. donkey kong,ENEMIE_IN,thwomp,GBA,2004,1.17
super mario world,ENEMIE_IN,thwomp,Nintendo,1990,26.07
